
105924," STUART  WEINERMAN[Author] AND (endocrinology OR diabetes) ",0
105928," KARA  RYSMAN[Author] AND (endocrinology OR diabetes) ",0
105930," LINDA A GLASER[Author] AND (endocrinology OR diabetes) ",0
105931," MARSHALL B BLOCK[Author] AND (endocrinology OR diabetes) ",1
105932," JEREMY  FLOOD[Author] AND (endocrinology OR diabetes) ",1
105934," NANCY  EYLER[Author] AND (endocrinology OR diabetes) ",1
105936," DAVID I. LEVENSON[Author] AND (endocrinology OR diabetes) ",0
105937," TANIA  PAQUIN-LOZANO[Author] AND (endocrinology OR diabetes) ",0
105938," CHRISTINE  RESTA[Author] AND (endocrinology OR diabetes) ",0
105939," STUART  MORDUCHOWITZ[Author] AND (endocrinology OR diabetes) ",0
105945," VINUTA  MOHAN[Author] AND (endocrinology OR diabetes) ",0
105948," MELISSA  CAPUANO[Author] AND (endocrinology OR diabetes) ",0
105952," SANDRA  WERBEL[Author] AND (endocrinology OR diabetes) ",0
105954," THOMAS  O'CONNELL[Author] AND (endocrinology OR diabetes) ",2
105956," CRAIG  SPEISER[Author] AND (endocrinology OR diabetes) ",0
105957," JAJIN  CHON[Author] AND (endocrinology OR diabetes) ",1
105959," LAUREN  CHOI[Author] AND (endocrinology OR diabetes) ",0
105964," ALLA  KHALFIN[Author] AND (endocrinology OR diabetes) ",0
105969," BRIAN  BURTCH[Author] AND (endocrinology OR diabetes) ",0
105971," RANDALL  ROBINSON[Author] AND (endocrinology OR diabetes) ",0
105972," MARIE  PULINI[Author] AND (endocrinology OR diabetes) ",0
105974," SUVINAY  PARANJAPE[Author] AND (endocrinology OR diabetes) ",0
105976," Christopher DYER Saudek[Author] AND (endocrinology OR diabetes) ",0
105978," EDWARD  SOCOLOW[Author] AND (endocrinology OR diabetes) ",0
105979," ARON  ADKINS[Author] AND (endocrinology OR diabetes) ",3
105980," NEIL D COHEN[Author] AND (endocrinology OR diabetes) ",0
105984," DAVID  BRANTLEY[Author] AND (endocrinology OR diabetes) ",0
105988," LYLE  MITZNER[Author] AND (endocrinology OR diabetes) ",0
105990," JEROME S FISCHER[Author] AND (endocrinology OR diabetes) ",3
105991," ROBERT E. BURR[Author] AND (endocrinology OR diabetes) ",0
105993," HOON-JI  CHOI[Author] AND (endocrinology OR diabetes) ",1
105994," SCOTT  ISAACS[Author] AND (endocrinology OR diabetes) ",1
105999," MARCIA  PALACE[Author] AND (endocrinology OR diabetes) ",3
106001," JASON  BAKER[Author] AND (endocrinology OR diabetes) ",2
106005," LISA  WONG[Author] AND (endocrinology OR diabetes) ",3
106006," TARA  SENEVIRATNE[Author] AND (endocrinology OR diabetes) ",1
106007," DEEBEANNE  TAVANI[Author] AND (endocrinology OR diabetes) ",0
106008," DAVID B FITTINGOFF[Author] AND (endocrinology OR diabetes) ",0
106012," JANE  MAYRIN[Author] AND (endocrinology OR diabetes) ",1
106013," SURENDRA  SIVARAJAH[Author] AND (endocrinology OR diabetes) ",2
106014," RUTH  HOROWITZ[Author] AND (endocrinology OR diabetes) ",0
106016," MEYER  HALBERSTAM[Author] AND (endocrinology OR diabetes) ",0
106018," DANA  FLETCHER[Author] AND (endocrinology OR diabetes) ",0
106020," JESUS  PENABAD[Author] AND (endocrinology OR diabetes) ",0
106021," LINDA  LIU[Author] AND (endocrinology OR diabetes) ",2
106022," INESSA  GELFAND[Author] AND (endocrinology OR diabetes) ",6
106023," ROBERT M. BERNSTEIN[Author] AND (endocrinology OR diabetes) ",1
106024," ALEXANDER  LURIE[Author] AND (endocrinology OR diabetes) ",1
106028," ANDREW  BEHNKE[Author] AND (endocrinology OR diabetes) ",0
106029," JOSE  MANDRY[Author] AND (endocrinology OR diabetes) ",0
106031," DAVID M GORSON[Author] AND (endocrinology OR diabetes) ",1
106032," DAMARIS  VEGA[Author] AND (endocrinology OR diabetes) ",0
106033," ERIC A ORZECK[Author] AND (endocrinology OR diabetes) ",6
106035," LAWRENCE E MALLETTE[Author] AND (endocrinology OR diabetes) ",0
106036," ALVIN  HUANG[Author] AND (endocrinology OR diabetes) ",2
106040," TONY L WALDEN[Author] AND (endocrinology OR diabetes) ",0
106041," MARTIN  BELSKY[Author] AND (endocrinology OR diabetes) ",0
106043," RAJESH  DEV[Author] AND (endocrinology OR diabetes) ",0
106045," TERRY  KANEFSKY[Author] AND (endocrinology OR diabetes) ",0
106052," BRUCE  WILSON[Author] AND (endocrinology OR diabetes) ",1
106054," CHARLES  FAIMAN[Author] AND (endocrinology OR diabetes) ",16
106056," IRINA  LENDEL[Author] AND (endocrinology OR diabetes) ",6
106058," JACK  SNITZER[Author] AND (endocrinology OR diabetes) ",0
106060," CHHAY  TAY[Author] AND (endocrinology OR diabetes) ",1
106061," AARON  CHIDAKEL[Author] AND (endocrinology OR diabetes) ",4
106064," WENDE  KOZLOW[Author] AND (endocrinology OR diabetes) ",2
106066,"   Law[Author] AND (endocrinology OR diabetes) ",207
106069," SHLOMO Mark TANEN[Author] AND (endocrinology OR diabetes) ",0
106073," GEORGE W McLean[Author] AND (endocrinology OR diabetes) ",1
106079," JONATHON  WEINSTEIN[Author] AND (endocrinology OR diabetes) ",0
106083," HEATHER  HOFFLICH[Author] AND (endocrinology OR diabetes) ",3
106086," WERNER  SCHROFFNER[Author] AND (endocrinology OR diabetes) ",0
106089," DAESMAN  SURI[Author] AND (endocrinology OR diabetes) ",0
106092," WU  WEN[Author] AND (endocrinology OR diabetes) ",8
106093," SALLY  PINKSTAFF[Author] AND (endocrinology OR diabetes) ",0
106094," LINDA  DALES[Author] AND (endocrinology OR diabetes) ",0
106097," E  CAMACHO-PATTERSON[Author] AND (endocrinology OR diabetes) ",0
106099," IVANA  LUKACOVA-ZIB[Author] AND (endocrinology OR diabetes) ",1
106103," NADEM JAMIL SAYEGH[Author] AND (endocrinology OR diabetes) ",0
106105," DAGMAR  ARNOLD[Author] AND (endocrinology OR diabetes) ",0
106107," GREGG  FAIMAN[Author] AND (endocrinology OR diabetes) ",0
106112," CATHERINE  ANASTASOPOULOU[Author] AND (endocrinology OR diabetes) ",0
106114," DIANA  ECHEVERRY[Author] AND (endocrinology OR diabetes) ",6
106116," JUNPING  YANG[Author] AND (endocrinology OR diabetes) ",0
106117," LISEN  LIU[Author] AND (endocrinology OR diabetes) ",0
106118," ANDY  DANG[Author] AND (endocrinology OR diabetes) ",1
106120," SHERRY  ZHOU[Author] AND (endocrinology OR diabetes) ",0
106127," MANDANA  AHMADIAN[Author] AND (endocrinology OR diabetes) ",1
106130," RALPH  OIKNINE[Author] AND (endocrinology OR diabetes) ",2
106135," DAYAL  RAJA[Author] AND (endocrinology OR diabetes) ",0
106137," DANA  VUCINICH[Author] AND (endocrinology OR diabetes) ",0
106142," DAVID  DI CESAR[Author] AND (endocrinology OR diabetes) ",1
106145," JESSIE  BLOCK-GALARZA[Author] AND (endocrinology OR diabetes) ",0
106146," GABRIEL  GUERRERO[Author] AND (endocrinology OR diabetes) ",0
106152," CRAIG  WEXLER[Author] AND (endocrinology OR diabetes) ",1
106155," ADALBERTO  GONZALEZ PANTALEON[Author] AND (endocrinology OR diabetes) ",1
106158," CHING-HUI  WU[Author] AND (endocrinology OR diabetes) ",0
106159," JOYCE W CHUNG[Author] AND (endocrinology OR diabetes) ",0
109254," Jay H Shubrook[Author] AND (endocrinology OR diabetes) ",14
109439," DONALD E. BARILLA[Author] AND (endocrinology OR diabetes) ",0
109457," JOSHUA  FEINER[Author] AND (endocrinology OR diabetes) ",0
109472," KATHLEEN  PRENDERGAST[Author] AND (endocrinology OR diabetes) ",3
109476," WAYNE A. EVRON[Author] AND (endocrinology OR diabetes) ",0
109591," MIKHAIL  KOREN[Author] AND (endocrinology OR diabetes) ",1
109682," GEORGE  LEACH[Author] AND (endocrinology OR diabetes) ",0
109694," ARLENE S FEDER[Author] AND (endocrinology OR diabetes) ",0
109754," CHRISTINE  MAC DONALD[Author] AND (endocrinology OR diabetes) ",0
109824," CARLOS  ARGUELLO PORTILLO[Author] AND (endocrinology OR diabetes) ",0
109854," PETER  MC HUGH[Author] AND (endocrinology OR diabetes) ",0
109880," ILJA  HULINSKY[Author] AND (endocrinology OR diabetes) ",1
109892," RICHARD W BERGSTROM[Author] AND (endocrinology OR diabetes) ",1
110063," SAJI  KOSHY[Author] AND (endocrinology OR diabetes) ",0
110076," SAMEER  STAS[Author] AND (endocrinology OR diabetes) ",9
110163," CHRISTINA  WAGNER[Author] AND (endocrinology OR diabetes) ",1
110180," VENKATESH  SEGU[Author] AND (endocrinology OR diabetes) ",0
110336," MARIUM  ILAHI[Author] AND (endocrinology OR diabetes) ",1
110392," MICHAEL  VIA[Author] AND (endocrinology OR diabetes) ",8
110408," AHMAD  AL-MUBASLAT[Author] AND (endocrinology OR diabetes) ",0
110417," ALAN  GOLDENBERG[Author] AND (endocrinology OR diabetes) ",0
110450," PRASAD VENKATA KATTA[Author] AND (endocrinology OR diabetes) ",0
110503," SWAROOPA  BARTAKKE[Author] AND (endocrinology OR diabetes) ",0
110545," TIMOTHY M BOEHM[Author] AND (endocrinology OR diabetes) ",0
110584," ALAN H SEPLOWITZ[Author] AND (endocrinology OR diabetes) ",0
110937," MARGARETH  MACIULIS[Author] AND (endocrinology OR diabetes) ",0
110948," ROSEMARIE  LAJARA[Author] AND (endocrinology OR diabetes) ",0
111165," MARIA  ARITON[Author] AND (endocrinology OR diabetes) ",0
111243," Aleksandra  KRAEHER[Author] AND (endocrinology OR diabetes) ",0
111255," DEMETRA  RUPP[Author] AND (endocrinology OR diabetes) ",2
111262," ARTI  BHAN[Author] AND (endocrinology OR diabetes) ",1
111316," AMITPAL  KOHLI[Author] AND (endocrinology OR diabetes) ",0
111360," ASRA  KERMANI[Author] AND (endocrinology OR diabetes) ",2
111458," KASHIF M MUNIR[Author] AND (endocrinology OR diabetes) ",1
111584," NOAH  LUBOWSKY[Author] AND (endocrinology OR diabetes) ",1
111593," WILLIE  TEO ONG[Author] AND (endocrinology OR diabetes) ",0
111720," HELEN  BARON[Author] AND (endocrinology OR diabetes) ",0
111925," MICHAEL  NANNENGA[Author] AND (endocrinology OR diabetes) ",1
112037," SHEILA  GUPTA[Author] AND (endocrinology OR diabetes) ",0
112046," CHRISTOPH  COYNE[Author] AND (endocrinology OR diabetes) ",0
112094," CRISTINA  OGRIN[Author] AND (endocrinology OR diabetes) ",4
112138," AZEEZ  FAROOKI[Author] AND (endocrinology OR diabetes) ",3
112143," GARY  MUELLER[Author] AND (endocrinology OR diabetes) ",0
112214," BARBARA  WIDOM[Author] AND (endocrinology OR diabetes) ",0
112246," CYNTHIA  ABACAN[Author] AND (endocrinology OR diabetes) ",0
112285," LENITA  HANSON[Author] AND (endocrinology OR diabetes) ",0
112295," MATVEY  BROKHIN[Author] AND (endocrinology OR diabetes) ",4
112374," XIANGBING  WANG[Author] AND (endocrinology OR diabetes) ",10
112417," SHARON  WU[Author] AND (endocrinology OR diabetes) ",0
112523," ANNA  SOLUM[Author] AND (endocrinology OR diabetes) ",0
112533," DAVID  WENKERT[Author] AND (endocrinology OR diabetes) ",0
112537," SAADIAH  AHMED[Author] AND (endocrinology OR diabetes) ",0
112603," ZIMU  ZHENG[Author] AND (endocrinology OR diabetes) ",0
112604," QING  JIA[Author] AND (endocrinology OR diabetes) ",1
112674," ASHOK  KADAMBI[Author] AND (endocrinology OR diabetes) ",0
112688," MEGAN  JACOBS[Author] AND (endocrinology OR diabetes) ",1
112695," AMISH  GANDHI[Author] AND (endocrinology OR diabetes) ",2
112698," ANGEL  ALEJANDRO[Author] AND (endocrinology OR diabetes) ",1
112707," RAYMOND E DELA ROSA[Author] AND (endocrinology OR diabetes) ",0
112719," ALBINA  GOSMANOVA[Author] AND (endocrinology OR diabetes) ",4
112761," LAINIE  HURST[Author] AND (endocrinology OR diabetes) ",1
112797," RADHIKA  HARIHARAN[Author] AND (endocrinology OR diabetes) ",1
112813," NANCY  ANDREWS[Author] AND (endocrinology OR diabetes) ",2
112874," MAXWELL  KWAKU[Author] AND (endocrinology OR diabetes) ",0
112886," FELICIA  MENDELSOHN[Author] AND (endocrinology OR diabetes) ",1
112917," CHRISTOPH  FOX[Author] AND (endocrinology OR diabetes) ",0
112927," ZHAO  LIU[Author] AND (endocrinology OR diabetes) ",4
112969," HODA  GHANEM[Author] AND (endocrinology OR diabetes) ",0
113045," FRANK P KENNEDY[Author] AND (endocrinology OR diabetes) ",3
113073," VICTOR  MATTHEWS[Author] AND (endocrinology OR diabetes) ",0
113113," AYESHA  CHEEMA[Author] AND (endocrinology OR diabetes) ",1
113177," PASCAL A DAUPHIN[Author] AND (endocrinology OR diabetes) ",0
113239," MARK  WILSON[Author] AND (endocrinology OR diabetes) ",8
113248," ROSALIE  NAGLIERI[Author] AND (endocrinology OR diabetes) ",3
113260," CHRISTOPH  SORLI[Author] AND (endocrinology OR diabetes) ",0
113273," ABDULLAH  HANNA-MOUSSA[Author] AND (endocrinology OR diabetes) ",2
113276," KHANH  PHAM[Author] AND (endocrinology OR diabetes) ",0
113401," MARIA  INCER[Author] AND (endocrinology OR diabetes) ",0
113474," GREGORY  DEINES[Author] AND (endocrinology OR diabetes) ",0
113500," JEANNEMAR  HINKLE[Author] AND (endocrinology OR diabetes) ",0
113556," RICHARD J WEISS[Author] AND (endocrinology OR diabetes) ",0
113578," SHAISTA  QUDDUSI[Author] AND (endocrinology OR diabetes) ",2
113614," DAVID  ROSENTHAL[Author] AND (endocrinology OR diabetes) ",1
113645," VERONICA K PIZIAK[Author] AND (endocrinology OR diabetes) ",1
113648," DAVID  MACALUSO[Author] AND (endocrinology OR diabetes) ",0
113664," AARON W PARDINI[Author] AND (endocrinology OR diabetes) ",1
113713," LISA H FISH[Author] AND (endocrinology OR diabetes) ",3
113716," CHRISTY D CUGINI[Author] AND (endocrinology OR diabetes) ",0
113727," ALPA  PATEL[Author] AND (endocrinology OR diabetes) ",12
113744," LORI  WANG[Author] AND (endocrinology OR diabetes) ",0
113777," THEOFANIS  MITSINIKOS[Author] AND (endocrinology OR diabetes) ",0
115690," Alan  FELDMAN[Author] AND (endocrinology OR diabetes) ",0
115696," BARRY K LANCE[Author] AND (endocrinology OR diabetes) ",0
115699," Laurence  KENNEDY[Author] AND (endocrinology OR diabetes) ",15
115721," Cacia  SORES WELCH[Author] AND (endocrinology OR diabetes) ",0
115745," Craig N. SADUR[Author] AND (endocrinology OR diabetes) ",0
115751," Sumesh  CHANDRA[Author] AND (endocrinology OR diabetes) ",0
115760," Charles  EIL[Author] AND (endocrinology OR diabetes) ",0
115763," Andrew J SCOMA[Author] AND (endocrinology OR diabetes) ",0
115768," Steven R. OSA[Author] AND (endocrinology OR diabetes) ",0
115776," Todd T BROWN[Author] AND (endocrinology OR diabetes) ",20
115781," MINH QUANG MACH[Author] AND (endocrinology OR diabetes) ",0
116633," Randall J. URBAN[Author] AND (endocrinology OR diabetes) ",14
117561," Juan M. MUNOZ-SANCHEZ[Author] AND (endocrinology OR diabetes) ",0
117604," John F. ALOIA[Author] AND (endocrinology OR diabetes) ",8
117605," David B KUGLER[Author] AND (endocrinology OR diabetes) ",0
117608," Bruce B. LATHAM[Author] AND (endocrinology OR diabetes) ",0
117662," Diana B. MCNEILL[Author] AND (endocrinology OR diabetes) ",1
117676," Jennifer B. GREEN[Author] AND (endocrinology OR diabetes) ",6
117682," Stephen O. BOOKIN[Author] AND (endocrinology OR diabetes) ",2
117701," Ronald  IVERSON[Author] AND (endocrinology OR diabetes) ",0
117707," Kevin D GANONG[Author] AND (endocrinology OR diabetes) ",0
117717," PAUL BARTON DUELL[Author] AND (endocrinology OR diabetes) ",0
117730," George  MOORE[Author] AND (endocrinology OR diabetes) ",1
117756," ANNAPORNA  ARUNACHALAM[Author] AND (endocrinology OR diabetes) ",0
117766," CHARLES EDWARD SMITH[Author] AND (endocrinology OR diabetes) ",0
117792," JOSEPH JAMES FALLON[Author] AND (endocrinology OR diabetes) ",0
117811," JOHN HARRY TINKER[Author] AND (endocrinology OR diabetes) ",0
118312," David M. FEINSTEIN[Author] AND (endocrinology OR diabetes) ",0
118321," David  GEFFNER[Author] AND (endocrinology OR diabetes) ",1
118324," Kris V IYER[Author] AND (endocrinology OR diabetes) ",1
118369," Ajay  Kumar[Author] AND (endocrinology OR diabetes) ",7
118374," Madhu  Mohan[Author] AND (endocrinology OR diabetes) ",0
118386," Vineeth  Mohan[Author] AND (endocrinology OR diabetes) ",1
118403," Madhavi  Gaddam[Author] AND (endocrinology OR diabetes) ",0
118423," Timothy  Wahl[Author] AND (endocrinology OR diabetes) ",1
118429," Jolita  Satkus[Author] AND (endocrinology OR diabetes) ",0
118464," Dali  Chen[Author] AND (endocrinology OR diabetes) ",1
118475," Anil  Chandel[Author] AND (endocrinology OR diabetes) ",2
118481," Leonard  Bertheau[Author] AND (endocrinology OR diabetes) ",1
118489," Rocio  Cordero[Author] AND (endocrinology OR diabetes) ",1
118492," STEPHANIE ANN SHAW[Author] AND (endocrinology OR diabetes) ",0
118498," Pascual  DeSantis[Author] AND (endocrinology OR diabetes) ",2
118510," Saleemah  Fahmi[Author] AND (endocrinology OR diabetes) ",0
118534," Carmen  Leblanc[Author] AND (endocrinology OR diabetes) ",0
118545," Sumana  Gangi[Author] AND (endocrinology OR diabetes) ",0
118552," Seema  Haq[Author] AND (endocrinology OR diabetes) ",0
118585," Misha  Denham[Author] AND (endocrinology OR diabetes) ",0
118593," Tom  Thomas[Author] AND (endocrinology OR diabetes) ",2
118595," Bhavin  Shastri[Author] AND (endocrinology OR diabetes) ",2
118597," Mahtab  Sohrevardi[Author] AND (endocrinology OR diabetes) ",0
118609," Luis  Casaubon[Author] AND (endocrinology OR diabetes) ",0
118650," Shahid  Muhammad[Author] AND (endocrinology OR diabetes) ",2
118661," John J Shelmet[Author] AND (endocrinology OR diabetes) ",0
118703," David W. Harris[Author] AND (endocrinology OR diabetes) ",1
118728," Terry  Seltzer[Author] AND (endocrinology OR diabetes) ",0
118745," Mark  Barter[Author] AND (endocrinology OR diabetes) ",0
118763," Ajay  Sood[Author] AND (endocrinology OR diabetes) ",4
118775," Jesus B. Perez[Author] AND (endocrinology OR diabetes) ",0
118776," Kate S Wheeler[Author] AND (endocrinology OR diabetes) ",0
118825," Sumathi  Srivatsa[Author] AND (endocrinology OR diabetes) ",2
118835," Sol  Jacobs[Author] AND (endocrinology OR diabetes) ",2
118880," Ramona  Granda-Rodriguez[Author] AND (endocrinology OR diabetes) ",0
118908," Jay  Cohen[Author] AND (endocrinology OR diabetes) ",1
118958," David ALLEN Chappell[Author] AND (endocrinology OR diabetes) ",0
119032," Peter N Weissman[Author] AND (endocrinology OR diabetes) ",2
119130," MICHAEL SCOTT MCGARRITY[Author] AND (endocrinology OR diabetes) ",0
119138," Christian S. Hanson[Author] AND (endocrinology OR diabetes) ",0
119146," Wendy C Huhn[Author] AND (endocrinology OR diabetes) ",0
119192," MICHELLE DAWN WELCH[Author] AND (endocrinology OR diabetes) ",0
119197," Ganesh  Nair[Author] AND (endocrinology OR diabetes) ",1
119222," Wael  Girgis[Author] AND (endocrinology OR diabetes) ",0
119260," Joan F. Bailey[Author] AND (endocrinology OR diabetes) ",0
119318," Irene M Oshaughnessy[Author] AND (endocrinology OR diabetes) ",0
119424," Rita  Rahbany[Author] AND (endocrinology OR diabetes) ",0
119522," Robert  Steed[Author] AND (endocrinology OR diabetes) ",1
119533," Penny S Glickman[Author] AND (endocrinology OR diabetes) ",0
119588," Joseph  Murray[Author] AND (endocrinology OR diabetes) ",9
119594," Ajay  Dashottar[Author] AND (endocrinology OR diabetes) ",0
119670," Ketan  Goswami[Author] AND (endocrinology OR diabetes) ",0
119714," Shamsher  Lakhian[Author] AND (endocrinology OR diabetes) ",0
119734," Steven G Dorfman[Author] AND (endocrinology OR diabetes) ",0
119750," Sanford  Plevin[Author] AND (endocrinology OR diabetes) ",0
119786," Ronald J Graf[Author] AND (endocrinology OR diabetes) ",0
119868," Barbara A. Ramlo-Halsted[Author] AND (endocrinology OR diabetes) ",1
119884," Thomas  Laedtke[Author] AND (endocrinology OR diabetes) ",1
119895," J  Ruegemer[Author] AND (endocrinology OR diabetes) ",0
119896," Edward B. Biederman[Author] AND (endocrinology OR diabetes) ",0
119940," Robert M. Oberstein[Author] AND (endocrinology OR diabetes) ",0
119951," Jonas  Leibowitz[Author] AND (endocrinology OR diabetes) ",0
119953," A  Odugbesan[Author] AND (endocrinology OR diabetes) ",0
119965," Lawrence  Morris[Author] AND (endocrinology OR diabetes) ",0
119967," Diane  Gronski[Author] AND (endocrinology OR diabetes) ",0
119983," Jose  Cabral[Author] AND (endocrinology OR diabetes) ",1
120024," Gyan  Brard[Author] AND (endocrinology OR diabetes) ",0
120040," Arcot A. Dwarakanathan[Author] AND (endocrinology OR diabetes) ",1
120050," Linda  Werner[Author] AND (endocrinology OR diabetes) ",0
120091," Jonathan D. Leffert[Author] AND (endocrinology OR diabetes) ",1
120096," Bradd  Silver[Author] AND (endocrinology OR diabetes) ",0
120102," JORGE ARTURO PINO[Author] AND (endocrinology OR diabetes) ",0
120260," Alexander  Zwart[Author] AND (endocrinology OR diabetes) ",0
120295," CARLOS ALBERTO PACHECO[Author] AND (endocrinology OR diabetes) ",0
120298," Ira  Spiler[Author] AND (endocrinology OR diabetes) ",0
120349," Claire  Baker[Author] AND (endocrinology OR diabetes) ",2
120376," Andrea  Ferenczi[Author] AND (endocrinology OR diabetes) ",2
120378," Hiralal  Maheshwari[Author] AND (endocrinology OR diabetes) ",4
120397," Mark  Wiesen[Author] AND (endocrinology OR diabetes) ",0
120420," Monika  Mannan[Author] AND (endocrinology OR diabetes) ",0
120424," Aparna  Mahakala[Author] AND (endocrinology OR diabetes) ",1
120454," Stacie  Johnson[Author] AND (endocrinology OR diabetes) ",0
120481," Lorie M. Shapiro[Author] AND (endocrinology OR diabetes) ",0
120513," Lee  Metchick[Author] AND (endocrinology OR diabetes) ",1
120530," JOHN MARTIN ADLARD[Author] AND (endocrinology OR diabetes) ",0
120570," Romana  Haas[Author] AND (endocrinology OR diabetes) ",2
120574," Teck  Khoo[Author] AND (endocrinology OR diabetes) ",6
120578," Elizabeth  Fasy[Author] AND (endocrinology OR diabetes) ",0
120610," GOVINDAN POTTETH NAIR[Author] AND (endocrinology OR diabetes) ",0
120618," Bibi  Hasnain[Author] AND (endocrinology OR diabetes) ",2
120642," Vani  Duvuuri[Author] AND (endocrinology OR diabetes) ",1
120667," LARRY DEE STONESIFER[Author] AND (endocrinology OR diabetes) ",0
120681," Michael D Fili[Author] AND (endocrinology OR diabetes) ",0
120690," Diane  Krieger[Author] AND (endocrinology OR diabetes) ",2
120699," William B. Fears[Author] AND (endocrinology OR diabetes) ",0
120700," ROBERT BENJ CHADBAND[Author] AND (endocrinology OR diabetes) ",0
120730," Jose R. Antunes[Author] AND (endocrinology OR diabetes) ",0
120750," Robert T. Ferraro[Author] AND (endocrinology OR diabetes) ",0
120762," Stuart  Weiss[Author] AND (endocrinology OR diabetes) ",2
120790," HENRY M PROST[Author] AND (endocrinology OR diabetes) ",0
120821," James  Lane[Author] AND (endocrinology OR diabetes) ",28
120831," Darcy  Putz[Author] AND (endocrinology OR diabetes) ",3
120869," Lynn  Mack-Shipman[Author] AND (endocrinology OR diabetes) ",6
123003,"   [Author] AND (endocrinology OR diabetes) ",842
123376,"   [Author] AND (endocrinology OR diabetes) ",842
126095,"   [Author] AND (endocrinology OR diabetes) ",842
126765,"   [Author] AND (endocrinology OR diabetes) ",842
133125," HISHAM AFA ALREFAI[Author] AND (endocrinology OR diabetes) ",0
135479," ERNEST LARRY KNIGHT[Author] AND (endocrinology OR diabetes) ",0
136350," NED M WEISS[Author] AND (endocrinology OR diabetes) ",0
137771," HAROLD THOMAS PRETORIUS[Author] AND (endocrinology OR diabetes) ",0
137931," NATHAN STUART ROSS[Author] AND (endocrinology OR diabetes) ",0
138726,"   [Author] AND (endocrinology OR diabetes) ",842
138826," HANNA G LUBBOS[Author] AND (endocrinology OR diabetes) ",0
140346," STELLA  ILYAYEVA[Author] AND (endocrinology OR diabetes) ",0
141000,"   [Author] AND (endocrinology OR diabetes) ",842
141463,"   [Author] AND (endocrinology OR diabetes) ",842
141696," THOMAS CARL GNIADEK[Author] AND (endocrinology OR diabetes) ",0
141756," BARBARA A BAKER[Author] AND (endocrinology OR diabetes) ",0
142152," JOSEPH GABRIEL BIRNBAUM[Author] AND (endocrinology OR diabetes) ",0
142302," EDGAR M MENDIZABAL[Author] AND (endocrinology OR diabetes) ",0
142711," PAUL TIVIS CHANDLER[Author] AND (endocrinology OR diabetes) ",0
143329," DIANA L KENNEDY[Author] AND (endocrinology OR diabetes) ",0
143359," ELIZABETH E RITCHEY[Author] AND (endocrinology OR diabetes) ",0
143505," RICHARD A WEIZENECKER[Author] AND (endocrinology OR diabetes) ",0
143547," RICHARD A. SACHSON[Author] AND (endocrinology OR diabetes) ",1
143552," LUIS AQUILES GUERRERO[Author] AND (endocrinology OR diabetes) ",0
143735,"   [Author] AND (endocrinology OR diabetes) ",842
143755,"   [Author] AND (endocrinology OR diabetes) ",842
143838," EDWARD ALBERT REECE[Author] AND (endocrinology OR diabetes) ",0
143975," HARVEY GIL SCHNEIR[Author] AND (endocrinology OR diabetes) ",0
143980," JOHN DENNIS STOKES[Author] AND (endocrinology OR diabetes) ",0
144044," MICHAEL DAVID ALTHEIMER[Author] AND (endocrinology OR diabetes) ",0
144283," STEVEN BROOKS NAGELBERG[Author] AND (endocrinology OR diabetes) ",0
144706," MORTIMER  DOLMAN[Author] AND (endocrinology OR diabetes) ",0
145167," GEORGE THOMAS GAMBLIN[Author] AND (endocrinology OR diabetes) ",0
145384," MATTHEW STEPHEN KANE[Author] AND (endocrinology OR diabetes) ",0
145796," AUDREY BETTINA MIKLIUS[Author] AND (endocrinology OR diabetes) ",0
146171," JAMES KENNETH SALEM[Author] AND (endocrinology OR diabetes) ",0
146590," ALEXANDER  TAL[Author] AND (endocrinology OR diabetes) ",1
146592," AVI A OSTROWSKY[Author] AND (endocrinology OR diabetes) ",0
146662," ALEJANDRO BARBA PLAN[Author] AND (endocrinology OR diabetes) ",0
147038," GLEN RICHARD VANLOON[Author] AND (endocrinology OR diabetes) ",0
147057," DAVID JOHN DOMENICHINI[Author] AND (endocrinology OR diabetes) ",0
147966," AMIR  MANZOOR[Author] AND (endocrinology OR diabetes) ",0
148709," KAMALA ALLA RAJUPET[Author] AND (endocrinology OR diabetes) ",0
149138," CRISTINA Z XENACHIS[Author] AND (endocrinology OR diabetes) ",0
149345," GUIREIDA  RIVERA COLON[Author] AND (endocrinology OR diabetes) ",0
149517," DANIEL THOMPSO MCCALL[Author] AND (endocrinology OR diabetes) ",0
150047," CHRISTOPHER R MEJIA[Author] AND (endocrinology OR diabetes) ",0
150503," LINDA MARY HERMILLER[Author] AND (endocrinology OR diabetes) ",0
150582," MARTHA Y GOMEZ CUELLAR[Author] AND (endocrinology OR diabetes) ",0
151297,"   Teague[Author] AND (endocrinology OR diabetes) ",23
231088," Karen L. Lee[Author] AND (endocrinology OR diabetes) ",2
257852," Frank J. Gareis[Author] AND (endocrinology OR diabetes) ",0
257880," Frank B Diamond[Author] AND (endocrinology OR diabetes) ",1
257988," Francis F. Polansky[Author] AND (endocrinology OR diabetes) ",0
258036," Francis M. Collins[Author] AND (endocrinology OR diabetes) ",1
258065," Francesco  De Luca[Author] AND (endocrinology OR diabetes) ",18
258078," Frances  Ginsburg[Author] AND (endocrinology OR diabetes) ",0
258086," Fouad R Kandeel[Author] AND (endocrinology OR diabetes) ",2
258168," Felix A. Conte[Author] AND (endocrinology OR diabetes) ",0
258175," Felicia  Cosman[Author] AND (endocrinology OR diabetes) ",2
